    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  253	720.90	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  254	725.20	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  255	724.00	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  256	725.60	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  257	721.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  258	720.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  259	717.90	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  260	721.40	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  261	721.60	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  262	716.20	0.0000	0.9941	0.9970	1.0000	0.0030	1.0000
  263	722.10	0.0000	0.9942	0.9971	1.0000	0.0029	1.0000
  264	726.20	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  265	722.90	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  266	725.60	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  267	727.60	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  268	724.90	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  269	726.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  270	722.80	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  271	724.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  272	724.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  273	722.30	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  274	722.50	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  275	720.60	0.0000	0.9938	0.9971	1.0000	0.0033	1.0000
  276	721.10	0.0000	0.9939	0.9971	1.0000	0.0033	1.0000
  277	724.30	0.0000	0.9939	0.9971	1.0000	0.0033	1.0000
  278	723.30	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  279	728.50	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  280	726.50	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  281	722.90	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  282	727.10	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  283	725.00	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  284	724.30	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  285	726.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  286	720.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  287	722.50	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  288	723.60	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  289	722.50	0.0000	0.9939	0.9970	1.0000	0.0032	1.0000
  290	720.20	0.0000	0.9939	0.9970	1.0000	0.0032	1.0000
  291	715.40	0.0000	0.9939	0.9970	1.0000	0.0032	1.0000
  292	719.40	0.0000	0.9939	0.9970	1.0000	0.0031	1.0000
  293	715.70	0.0000	0.9939	0.9970	1.0000	0.0032	1.0000
  294	717.60	0.0000	0.9939	0.9971	1.0000	0.0031	1.0000
  295	717.90	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  296	717.00	0.0000	0.9939	0.9971	1.0000	0.0032	1.0000
  297	720.10	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  298	714.80	0.0000	0.9938	0.9971	1.0000	0.0032	1.0000
  299	720.50	0.0000	0.9938	0.9970	1.0000	0.0033	1.0000
  300	722.80	0.0000	0.9938	0.9970	1.0000	0.0032	1.0000
  301	720.90	0.0000	0.9939	0.9971	1.0000	0.0031	1.0000
  302	718.20	0.0000	0.9938	0.9971	1.0000	0.0033	1.0000
  303	716.30	0.0000	0.9938	0.9971	1.0000	0.0032	1.0000
  304	717.80	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  305	717.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  306	718.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  307	716.70	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  308	719.80	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  309	726.00	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  310	725.90	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  311	726.70	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  312	726.10	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  313	724.40	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  314	720.50	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  315	723.50	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  316	727.90	0.0000	0.9942	0.9972	1.0000	0.0031	1.0000
  317	730.40	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  318	726.90	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  319	727.50	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  320	725.10	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  321	724.90	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  322	724.20	0.0000	0.9942	0.9972	1.0000	0.0031	1.0000
  323	729.30	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  324	728.60	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  325	727.50	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  326	724.90	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  327	726.70	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  328	724.80	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  329	721.60	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  330	720.40	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  331	718.40	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  332	716.90	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  333	724.80	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  334	724.10	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  335	722.00	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  336	726.50	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  337	720.80	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  338	720.90	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  339	723.60	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  340	715.90	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  341	718.70	0.0000	0.9940	0.9972	1.0000	0.0031	1.0000
  342	718.00	0.0000	0.9940	0.9972	1.0000	0.0032	1.0000
  343	714.80	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  344	715.90	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  345	723.60	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  346	720.90	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  347	729.50	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  348	730.10	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  349	728.20	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  350	730.30	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  351	729.10	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
  352	729.00	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  353	730.40	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  354	726.30	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  355	724.60	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  356	724.20	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  357	726.50	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  358	731.60	0.0000	0.9940	0.9971	1.0000	0.0032	1.0000
  359	726.80	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  360	728.00	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  361	725.00	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  362	723.90	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  363	720.80	0.0000	0.9941	0.9971	1.0000	0.0031	1.0000
  364	722.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  365	726.00	0.0000	0.9940	0.9971	1.0000	0.0031	1.0000
  366	724.80	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  367	721.70	0.0000	0.9941	0.9972	1.0000	0.0030	1.0000
  368	722.50	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  369	723.80	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  370	723.40	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  371	725.70	0.0000	0.9942	0.9972	1.0000	0.0030	1.0000
  372	724.70	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  373	730.20	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  374	723.90	0.0000	0.9941	0.9972	1.0000	0.0031	1.0000
  375	730.70	0.0000	0.9941	0.9971	1.0000	0.0030	1.0000
