    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
   38	707.60	0.0000	0.9731	0.9765	1.0000	0.0035	1.0000
   39	704.60	0.0000	0.9751	0.9785	1.0000	0.0034	1.0000
   40	706.20	0.0000	0.9778	0.9812	1.0000	0.0035	1.0000
   41	708.00	0.0000	0.9788	0.9823	1.0000	0.0036	1.0000
   42	707.30	0.0000	0.9801	0.9838	1.0000	0.0037	1.0000
   43	708.00	0.0000	0.9817	0.9854	1.0000	0.0037	1.0000
   44	706.30	0.0000	0.9825	0.9863	1.0000	0.0039	1.0000
   45	708.40	0.0000	0.9830	0.9867	1.0000	0.0038	1.0000
   46	713.30	0.0000	0.9839	0.9875	1.0000	0.0037	1.0000
   47	711.30	0.0000	0.9843	0.9880	1.0000	0.0037	1.0000
   48	715.60	0.0000	0.9855	0.9892	1.0000	0.0038	1.0000
   49	714.90	0.0000	0.9866	0.9903	1.0000	0.0038	1.0000
   50	711.50	0.0000	0.9875	0.9913	1.0000	0.0038	1.0000
   51	708.40	0.0000	0.9883	0.9921	1.0000	0.0039	1.0000
   52	712.80	0.0000	0.9889	0.9928	1.0000	0.0039	1.0000
   53	715.30	0.0000	0.9895	0.9934	1.0000	0.0039	1.0000
   54	718.80	0.0000	0.9899	0.9937	1.0000	0.0038	1.0000
   55	715.30	0.0000	0.9901	0.9938	1.0000	0.0038	1.0000
   56	715.30	0.0000	0.9904	0.9941	1.0000	0.0037	1.0000
   57	714.10	0.0000	0.9906	0.9945	1.0000	0.0039	1.0000
   58	710.40	0.0000	0.9908	0.9947	1.0000	0.0039	1.0000
   59	713.80	0.0000	0.9911	0.9950	1.0000	0.0039	1.0000
   60	718.30	0.0000	0.9913	0.9951	1.0000	0.0038	1.0000
   61	717.20	0.0000	0.9916	0.9954	1.0000	0.0038	1.0000
   62	720.40	0.0000	0.9919	0.9956	1.0000	0.0037	1.0000
   63	720.80	0.0000	0.9920	0.9958	1.0000	0.0038	1.0000
   64	720.50	0.0000	0.9921	0.9959	1.0000	0.0039	1.0000
   65	718.90	0.0000	0.9922	0.9960	1.0000	0.0039	1.0000
   66	723.10	0.0000	0.9922	0.9960	1.0000	0.0039	1.0000
   67	722.30	0.0000	0.9923	0.9961	1.0000	0.0038	1.0000
   68	724.10	0.0000	0.9925	0.9961	1.0000	0.0037	1.0000
   69	719.40	0.0000	0.9924	0.9962	1.0000	0.0038	1.0000
   70	723.50	0.0000	0.9926	0.9963	1.0000	0.0038	1.0000
   71	724.00	0.0000	0.9925	0.9964	1.0000	0.0038	1.0000
   72	723.80	0.0000	0.9924	0.9964	1.0000	0.0040	1.0000
   73	719.60	0.0000	0.9925	0.9965	1.0000	0.0040	1.0000
   74	719.10	0.0000	0.9926	0.9966	1.0000	0.0040	1.0000
   75	720.80	0.0000	0.9927	0.9966	1.0000	0.0039	1.0000
   76	723.60	0.0000	0.9928	0.9967	1.0000	0.0038	1.0000
   77	728.00	0.0000	0.9928	0.9967	1.0000	0.0039	1.0000
   78	727.30	0.0000	0.9930	0.9968	1.0000	0.0038	1.0000
   79	722.80	0.0000	0.9929	0.9968	1.0000	0.0040	1.0000
   80	725.30	0.0000	0.9929	0.9969	1.0000	0.0040	1.0000
   81	723.60	0.0000	0.9930	0.9969	1.0000	0.0039	1.0000
   82	723.90	0.0000	0.9931	0.9969	1.0000	0.0038	1.0000
   83	730.30	0.0000	0.9932	0.9970	1.0000	0.0038	1.0000
   84	727.30	0.0000	0.9931	0.9970	1.0000	0.0039	1.0000
   85	722.50	0.0000	0.9932	0.9970	1.0000	0.0038	1.0000
   86	723.40	0.0000	0.9930	0.9970	1.0000	0.0039	1.0000
   87	725.00	0.0000	0.9930	0.9969	1.0000	0.0039	1.0000
   88	723.80	0.0000	0.9930	0.9970	1.0000	0.0040	1.0000
   89	719.50	0.0000	0.9930	0.9970	1.0000	0.0040	1.0000
   90	724.20	0.0000	0.9931	0.9970	1.0000	0.0039	1.0000
   91	727.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
   92	728.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
   93	729.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
   94	724.70	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
   95	724.30	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
   96	730.10	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
   97	723.70	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
   98	722.70	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
   99	720.60	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  100	723.40	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  101	726.70	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  102	725.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  103	729.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  104	729.50	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  105	723.10	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  106	725.40	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  107	722.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  108	726.40	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  109	725.70	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  110	724.50	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  111	723.40	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  112	718.50	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  113	721.40	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  114	719.60	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  115	718.10	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  116	717.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  117	718.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  118	719.50	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  119	721.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  120	723.10	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  121	722.80	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  122	724.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  123	721.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  124	730.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  125	733.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  126	732.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  127	732.90	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  128	732.40	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  129	730.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  130	725.60	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  131	727.70	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  132	729.30	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  133	725.90	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  134	722.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  135	723.10	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  136	721.00	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  137	722.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  138	722.80	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  139	719.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  140	720.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  141	723.50	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  142	725.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  143	724.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  144	717.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  145	715.40	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  146	718.80	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  147	717.00	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  148	717.70	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  149	728.40	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  150	727.60	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  151	729.60	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  152	733.30	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  153	729.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  154	726.80	0.0000	0.9931	0.9972	1.0000	0.0040	1.0000
  155	725.80	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  156	725.90	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  157	722.10	0.0000	0.9930	0.9971	1.0000	0.0042	1.0000
  158	723.20	0.0000	0.9930	0.9972	1.0000	0.0041	1.0000
  159	725.00	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  160	723.30	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  161	725.30	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  162	723.50	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  163	724.50	0.0000	0.9928	0.9971	1.0000	0.0042	1.0000
  164	720.40	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  165	718.50	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  166	722.40	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  167	723.90	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  168	729.40	0.0000	0.9930	0.9970	1.0000	0.0040	1.0000
  169	727.40	0.0000	0.9931	0.9970	1.0000	0.0040	1.0000
  170	728.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  171	731.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  172	723.70	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  173	720.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  174	722.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  175	722.90	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  176	722.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  177	724.40	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  178	723.70	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  179	720.90	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  180	720.70	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  181	720.80	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  182	719.50	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  183	722.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  184	727.20	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  185	727.10	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  186	721.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  187	724.40	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  188	721.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  189	723.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  190	724.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  191	722.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  192	720.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  193	718.10	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  194	722.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  195	723.30	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  196	728.40	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  197	723.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  198	722.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  199	723.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  200	724.60	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  201	724.30	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  202	721.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  203	722.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  204	726.60	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  205	722.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  206	721.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  207	726.80	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  208	727.40	0.0000	0.9935	0.9972	1.0000	0.0037	1.0000
  209	721.80	0.0000	0.9935	0.9972	1.0000	0.0038	1.0000
  210	726.00	0.0000	0.9935	0.9972	1.0000	0.0037	1.0000
  211	728.70	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  212	725.70	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  213	726.40	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  214	725.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  215	726.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  216	725.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  217	722.60	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  218	719.30	0.0000	0.9934	0.9972	1.0000	0.0039	1.0000
  219	720.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  220	722.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  221	721.80	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  222	719.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  223	721.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  224	722.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  225	721.10	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  226	723.10	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  227	718.90	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  228	720.10	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  229	723.80	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  230	727.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  231	728.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  232	730.90	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  233	723.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  234	730.30	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  235	730.20	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  236	730.10	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  237	727.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  238	729.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  239	721.70	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  240	729.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  241	729.10	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  242	725.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  243	723.00	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  244	728.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  245	731.70	0.0000	0.9933	0.9972	1.0000	0.0040	1.0000
  246	722.90	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  247	724.00	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  248	722.70	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  249	723.70	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  250	723.20	0.0000	0.9933	0.9972	1.0000	0.0040	1.0000
  251	725.10	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  252	728.70	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  253	726.90	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  254	722.10	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  255	723.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  256	720.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  257	724.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  258	723.60	0.0000	0.9933	0.9972	1.0000	0.0040	1.0000
  259	726.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  260	722.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  261	719.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  262	726.50	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  263	719.90	0.0000	0.9930	0.9972	1.0000	0.0042	1.0000
  264	720.00	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  265	721.80	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  266	715.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  267	723.70	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  268	724.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  269	725.30	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  270	726.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  271	725.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  272	729.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  273	725.70	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  274	723.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  275	722.00	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  276	717.90	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  277	721.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  278	724.70	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  279	723.10	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  280	720.90	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  281	720.40	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  282	724.00	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  283	723.80	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  284	728.80	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  285	726.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  286	726.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  287	731.90	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  288	732.00	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  289	726.80	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  290	730.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  291	725.80	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  292	728.60	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  293	721.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  294	719.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  295	722.70	0.0000	0.9931	0.9972	1.0000	0.0040	1.0000
  296	724.90	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  297	721.40	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  298	722.80	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  299	724.20	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  300	722.10	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  301	722.80	0.0000	0.9931	0.9971	1.0000	0.0041	1.0000
  302	721.10	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  303	729.10	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  304	727.30	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  305	724.00	0.0000	0.9929	0.9971	1.0000	0.0042	1.0000
  306	721.80	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  307	723.80	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  308	725.30	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  309	726.60	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  310	728.80	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  311	726.70	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  312	724.80	0.0000	0.9930	0.9971	1.0000	0.0041	1.0000
  313	725.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  314	722.50	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  315	724.20	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  316	722.90	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  317	725.10	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  318	730.80	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  319	729.30	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  320	727.60	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  321	727.80	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  322	729.00	0.0000	0.9934	0.9971	1.0000	0.0038	1.0000
  323	727.60	0.0000	0.9933	0.9971	1.0000	0.0038	1.0000
  324	729.50	0.0000	0.9933	0.9972	1.0000	0.0038	1.0000
  325	727.20	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  326	724.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  327	725.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  328	721.30	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  329	721.70	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  330	723.90	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  331	723.10	0.0000	0.9932	0.9972	1.0000	0.0039	1.0000
  332	726.40	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  333	725.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  334	722.50	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  335	724.00	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  336	719.60	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  337	721.40	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  338	726.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  339	727.70	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  340	727.20	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  341	728.50	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  342	727.00	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  343	727.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  344	726.40	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  345	729.50	0.0000	0.9934	0.9972	1.0000	0.0038	1.0000
  346	732.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  347	727.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  348	732.40	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  349	727.50	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  350	727.30	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  351	725.10	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  352	731.40	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  353	725.70	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  354	727.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  355	727.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  356	727.30	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  357	731.80	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  358	727.20	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  359	728.90	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  360	732.60	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  361	728.70	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  362	728.10	0.0000	0.9932	0.9971	1.0000	0.0040	1.0000
  363	726.10	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  364	723.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  365	725.70	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  366	725.60	0.0000	0.9932	0.9972	1.0000	0.0040	1.0000
  367	724.20	0.0000	0.9931	0.9972	1.0000	0.0041	1.0000
  368	726.70	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
  369	723.20	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  370	719.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  371	718.00	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  372	718.60	0.0000	0.9933	0.9972	1.0000	0.0039	1.0000
  373	720.30	0.0000	0.9933	0.9971	1.0000	0.0039	1.0000
  374	721.40	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  375	719.50	0.0000	0.9932	0.9971	1.0000	0.0039	1.0000
  376	718.60	0.0000	0.9931	0.9971	1.0000	0.0040	1.0000
