    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  307	34.20	0.0000	0.9291	0.9330	1.0000	0.0042	1.0000
  308	34.60	0.0000	0.9294	0.9335	1.0000	0.0044	1.0000
  309	34.20	0.0000	0.9305	0.9348	1.0000	0.0046	1.0000
  310	34.10	0.0000	0.9299	0.9341	1.0000	0.0046	1.0000
  311	33.70	0.0000	0.9316	0.9367	1.0000	0.0054	1.0000
  312	34.00	0.0000	0.9325	0.9371	1.0000	0.0049	1.0000
  313	33.90	0.0000	0.9310	0.9352	1.0000	0.0045	1.0000
  314	33.80	0.0000	0.9285	0.9337	1.0000	0.0056	1.0000
  315	34.40	0.0000	0.9283	0.9346	1.0000	0.0067	1.0000
  316	34.50	0.0000	0.9297	0.9355	1.0000	0.0062	1.0000
  317	34.60	0.0000	0.9283	0.9354	1.0000	0.0077	1.0000
  318	34.30	0.0000	0.9290	0.9355	1.0000	0.0069	1.0000
  319	34.30	0.0000	0.9294	0.9353	1.0000	0.0062	1.0000
  320	34.20	0.0000	0.9277	0.9341	1.0000	0.0068	1.0000
  321	34.20	0.0000	0.9259	0.9316	1.0000	0.0061	1.0000
  322	33.80	0.0000	0.9269	0.9318	1.0000	0.0052	1.0000
  323	32.40	0.0000	0.9248	0.9298	1.0000	0.0054	1.0000
  324	32.00	0.0000	0.9222	0.9268	1.0000	0.0050	1.0000
  325	32.50	0.0000	0.9228	0.9276	1.0000	0.0052	1.0000
  326	32.30	0.0000	0.9216	0.9266	1.0000	0.0054	1.0000
  327	32.20	0.0000	0.9234	0.9284	1.0000	0.0054	1.0000
  328	32.10	0.0000	0.9219	0.9273	1.0000	0.0058	1.0000
  329	32.20	0.0000	0.9169	0.9234	1.0000	0.0070	1.0000
  330	31.60	0.0000	0.9139	0.9201	1.0000	0.0068	1.0000
  331	31.50	0.0000	0.9129	0.9191	1.0000	0.0068	1.0000
  332	31.40	0.0000	0.9121	0.9191	1.0000	0.0077	1.0000
  333	31.60	0.0000	0.9092	0.9157	1.0000	0.0070	1.0000
  334	31.40	0.0000	0.9106	0.9169	1.0000	0.0069	1.0000
  335	31.60	0.0000	0.9092	0.9159	1.0000	0.0073	1.0000
  336	31.20	0.0000	0.9106	0.9168	1.0000	0.0067	1.0000
  337	31.40	0.0000	0.9118	0.9177	1.0000	0.0064	1.0000
  338	31.60	0.0000	0.9095	0.9150	1.0000	0.0061	1.0000
  339	32.30	0.0000	0.9032	0.9093	1.0000	0.0066	1.0000
  340	32.10	0.0000	0.9057	0.9118	1.0000	0.0068	1.0000
  341	32.20	0.0000	0.9030	0.9092	1.0000	0.0068	1.0000
  342	32.10	0.0000	0.9024	0.9094	1.0000	0.0078	1.0000
  343	32.30	0.0000	0.9079	0.9142	1.0000	0.0069	1.0000
  344	32.00	0.0000	0.9091	0.9160	1.0000	0.0075	1.0000
  345	32.00	0.0000	0.9092	0.9166	1.0000	0.0081	1.0000
  346	31.90	0.0000	0.9067	0.9151	1.0000	0.0092	1.0000
  347	31.70	0.0000	0.9102	0.9177	1.0000	0.0081	1.0000
  348	31.80	0.0000	0.9096	0.9164	1.0000	0.0074	1.0000
  349	31.90	0.0000	0.9116	0.9179	1.0000	0.0069	1.0000
  350	31.80	0.0000	0.9108	0.9180	1.0000	0.0079	1.0000
  351	32.00	0.0000	0.9107	0.9170	1.0000	0.0069	1.0000
  352	32.10	0.0000	0.9127	0.9185	1.0000	0.0064	1.0000
  353	32.30	0.0000	0.9114	0.9173	1.0000	0.0065	1.0000
  354	31.60	0.0000	0.9107	0.9166	1.0000	0.0064	1.0000
  355	31.50	0.0000	0.9068	0.9143	1.0000	0.0082	1.0000
  356	31.80	0.0000	0.9072	0.9141	1.0000	0.0076	1.0000
  357	30.60	0.0000	0.9044	0.9124	1.0000	0.0087	1.0000
  358	30.70	0.0000	0.9048	0.9121	1.0000	0.0079	1.0000
  359	30.80	0.0000	0.9061	0.9136	1.0000	0.0082	1.0000
  360	30.60	0.0000	0.9061	0.9135	1.0000	0.0081	1.0000
  361	30.60	0.0000	0.9035	0.9110	1.0000	0.0082	1.0000
  362	30.30	0.0000	0.9064	0.9136	1.0000	0.0079	1.0000
  363	30.60	0.0000	0.9050	0.9118	1.0000	0.0074	1.0000
  364	31.00	0.0000	0.9027	0.9099	1.0000	0.0079	1.0000
  365	30.40	0.0000	0.9043	0.9106	1.0000	0.0069	1.0000
  366	30.50	0.0000	0.9018	0.9081	1.0000	0.0070	1.0000
  367	30.20	0.0000	0.8980	0.9043	1.0000	0.0070	1.0000
  368	30.40	0.0000	0.8930	0.9002	1.0000	0.0080	1.0000
  369	30.70	0.0000	0.9002	0.9058	1.0000	0.0063	1.0000
  370	30.80	0.0000	0.9008	0.9056	1.0000	0.0053	1.0000
  371	30.40	0.0000	0.9017	0.9062	1.0000	0.0050	1.0000
  372	30.00	0.0000	0.9004	0.9046	1.0000	0.0046	1.0000
  373	30.10	0.0000	0.8970	0.9024	1.0000	0.0060	1.0000
  374	30.40	0.0000	0.8976	0.9031	1.0000	0.0060	1.0000
