    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  427	31.00	0.0000	0.6544	0.9309	1.0000	0.2970	1.0000
  428	31.00	0.0000	0.6617	0.9323	1.0000	0.2903	1.0000
  429	30.90	0.0000	0.6592	0.9318	1.0000	0.2926	1.0000
  430	30.70	0.0000	0.6581	0.9316	1.0000	0.2936	1.0000
  431	30.90	0.0000	0.6580	0.9316	1.0000	0.2936	1.0000
  432	31.20	0.0000	0.6618	0.9324	1.0000	0.2901	1.0000
  433	30.00	0.0000	0.6667	0.9333	1.0000	0.2857	1.0000
  434	30.20	0.0000	0.6598	0.9319	1.0000	0.2920	1.0000
  435	30.40	0.0000	0.6598	0.9319	1.0000	0.2920	1.0000
  436	30.40	0.0000	0.6603	0.9320	1.0000	0.2915	1.0000
  437	30.50	0.0000	0.6682	0.9336	1.0000	0.2843	1.0000
  438	30.50	0.0000	0.6673	0.9334	1.0000	0.2851	1.0000
  439	30.50	0.0000	0.6689	0.9338	1.0000	0.2836	1.0000
  440	30.00	0.0000	0.6721	0.9344	1.0000	0.2807	1.0000
  441	30.20	0.0000	0.6707	0.9341	1.0000	0.2820	1.0000
  442	30.40	0.0000	0.6619	0.9323	1.0000	0.2901	1.0000
  443	30.70	0.0000	0.6592	0.9318	1.0000	0.2926	1.0000
  444	30.50	0.0000	0.6583	0.9316	1.0000	0.2934	1.0000
  445	30.80	0.0000	0.6544	0.9308	1.0000	0.2970	1.0000
  446	31.50	0.0000	0.6607	0.9321	1.0000	0.2912	1.0000
  447	32.00	0.0000	0.6589	0.9318	1.0000	0.2928	1.0000
  448	31.50	0.0000	0.6443	0.9289	1.0000	0.3063	1.0000
  449	31.10	0.0000	0.6466	0.9293	1.0000	0.3043	1.0000
  450	31.20	0.0000	0.6485	0.9297	1.0000	0.3025	1.0000
  451	30.90	0.0000	0.6551	0.9310	1.0000	0.2963	1.0000
  452	30.60	0.0000	0.6527	0.9305	1.0000	0.2986	1.0000
  453	30.50	0.0000	0.6507	0.9301	1.0000	0.3004	1.0000
  454	30.40	0.0000	0.6539	0.9308	1.0000	0.2974	1.0000
  455	30.80	0.0000	0.6559	0.9312	1.0000	0.2956	1.0000
  456	29.80	0.0000	0.6613	0.9322	1.0000	0.2906	1.0000
  457	29.70	0.0000	0.6549	0.9310	1.0000	0.2965	1.0000
  458	29.60	0.0000	0.6549	0.9310	1.0000	0.2965	1.0000
  459	29.10	0.0000	0.6564	0.9313	1.0000	0.2951	1.0000
  460	29.40	0.0000	0.6526	0.9305	1.0000	0.2987	1.0000
  461	30.00	0.0000	0.6509	0.9301	1.0000	0.3002	1.0000
  462	30.10	0.0000	0.6457	0.9291	1.0000	0.3050	1.0000
  463	30.10	0.0000	0.6534	0.9307	1.0000	0.2979	1.0000
  464	30.10	0.0000	0.6474	0.9295	1.0000	0.3034	1.0000
  465	30.20	0.0000	0.6482	0.9296	1.0000	0.3028	1.0000
  466	30.30	0.0000	0.6514	0.9303	1.0000	0.2997	1.0000
  467	29.80	0.0000	0.6463	0.9292	1.0000	0.3045	1.0000
  468	30.20	0.0000	0.6502	0.9300	1.0000	0.3009	1.0000
  469	29.10	0.0000	0.6612	0.9322	1.0000	0.2908	1.0000
  470	28.40	0.0000	0.6573	0.9315	1.0000	0.2943	1.0000
  471	28.20	0.0000	0.6525	0.9305	1.0000	0.2988	1.0000
  472	27.60	0.0000	0.6357	0.9271	1.0000	0.3143	1.0000
  473	27.80	0.0000	0.6280	0.9256	1.0000	0.3215	1.0000
  474	28.00	0.0000	0.6313	0.9263	1.0000	0.3184	1.0000
  475	27.40	0.0000	0.6340	0.9268	1.0000	0.3159	1.0000
  476	27.60	0.0000	0.6270	0.9254	1.0000	0.3225	1.0000
