    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
    1	995.90	0.0000	0.9980	0.9989	1.0000	0.0009	1.0000
    2	983.90	0.0000	0.9969	0.9988	1.0000	0.0018	1.0000
    3	962.70	0.0000	0.9959	0.9987	1.0000	0.0028	1.0000
    4	935.90	0.0000	0.9949	0.9985	1.0000	0.0036	1.0000
    5	908.90	0.0000	0.9940	0.9984	1.0000	0.0045	1.0000
    6	875.60	0.0000	0.9930	0.9983	1.0000	0.0053	1.0000
    7	845.10	0.0000	0.9920	0.9982	1.0000	0.0062	1.0000
    8	811.50	0.0000	0.9910	0.9981	1.0000	0.0071	1.0000
    9	779.40	0.0000	0.9900	0.9980	1.0000	0.0080	1.0000
   10	753.80	0.0000	0.9891	0.9979	1.0000	0.0088	1.0000
   11	722.90	0.0000	0.9882	0.9978	1.0000	0.0096	1.0000
   12	700.00	0.0000	0.9874	0.9977	1.0000	0.0103	1.0000
   13	672.90	0.0000	0.9865	0.9976	1.0000	0.0112	1.0000
   14	648.60	0.0000	0.9855	0.9975	1.0000	0.0120	1.0000
   15	629.40	0.0000	0.9846	0.9974	1.0000	0.0129	1.0000
   16	611.80	0.0000	0.9834	0.9973	1.0000	0.0139	1.0000
   17	592.00	0.0000	0.9826	0.9972	1.0000	0.0146	1.0000
   18	578.10	0.0000	0.9815	0.9971	1.0000	0.0157	1.0000
   19	565.80	0.0000	0.9806	0.9970	1.0000	0.0164	1.0000
   20	548.90	0.0000	0.9794	0.9968	1.0000	0.0175	1.0000
   21	531.90	0.0000	0.9789	0.9968	1.0000	0.0180	1.0000
   22	520.60	0.0000	0.9781	0.9967	1.0000	0.0187	1.0000
   23	510.10	0.0000	0.9776	0.9966	1.0000	0.0191	1.0000
   24	501.20	0.0000	0.9763	0.9965	1.0000	0.0202	1.0000
   25	486.90	0.0000	0.9753	0.9964	1.0000	0.0212	1.0000
   26	475.20	0.0000	0.9735	0.9962	1.0000	0.0228	1.0000
   27	459.50	0.0000	0.9720	0.9960	1.0000	0.0241	1.0000
   28	451.70	0.0000	0.9711	0.9959	1.0000	0.0249	1.0000
   29	440.40	0.0000	0.9699	0.9958	1.0000	0.0259	1.0000
   30	430.90	0.0000	0.9686	0.9956	1.0000	0.0271	1.0000
   31	419.30	0.0000	0.9673	0.9955	1.0000	0.0283	1.0000
   32	405.00	0.0000	0.9663	0.9953	1.0000	0.0292	1.0000
   33	400.50	0.0000	0.9648	0.9952	1.0000	0.0305	1.0000
   34	391.90	0.0000	0.9643	0.9951	1.0000	0.0310	1.0000
   35	384.40	0.0000	0.9629	0.9950	1.0000	0.0322	1.0000
   36	376.50	0.0000	0.9629	0.9950	1.0000	0.0322	1.0000
   37	368.40	0.0000	0.9625	0.9949	1.0000	0.0326	1.0000
   38	363.20	0.0000	0.9623	0.9949	1.0000	0.0327	1.0000
   39	355.60	0.0000	0.9619	0.9948	1.0000	0.0331	1.0000
   40	350.40	0.0000	0.9605	0.9947	1.0000	0.0343	1.0000
   41	342.40	0.0000	0.9597	0.9946	1.0000	0.0351	1.0000
   42	336.30	0.0000	0.9593	0.9946	1.0000	0.0355	1.0000
   43	328.70	0.0000	0.9585	0.9945	1.0000	0.0362	1.0000
   44	320.70	0.0000	0.9579	0.9944	1.0000	0.0367	1.0000
   45	313.60	0.0000	0.9562	0.9942	1.0000	0.0383	1.0000
   46	307.10	0.0000	0.9556	0.9941	1.0000	0.0388	1.0000
   47	301.90	0.0000	0.9556	0.9941	1.0000	0.0388	1.0000
   48	294.60	0.0000	0.9549	0.9941	1.0000	0.0394	1.0000
   49	290.40	0.0000	0.9540	0.9940	1.0000	0.0402	1.0000
   50	285.10	0.0000	0.9530	0.9939	1.0000	0.0412	1.0000
   51	280.50	0.0000	0.9519	0.9937	1.0000	0.0421	1.0000
   52	277.70	0.0000	0.9517	0.9937	1.0000	0.0423	1.0000
   53	271.70	0.0000	0.9509	0.9936	1.0000	0.0430	1.0000
   54	269.10	0.0000	0.9490	0.9935	1.0000	0.0447	1.0000
   55	266.80	0.0000	0.9484	0.9934	1.0000	0.0453	1.0000
   56	264.30	0.0000	0.9472	0.9932	1.0000	0.0463	1.0000
   57	260.70	0.0000	0.9474	0.9933	1.0000	0.0462	1.0000
   58	257.40	0.0000	0.9453	0.9930	1.0000	0.0481	1.0000
   59	252.80	0.0000	0.9430	0.9928	1.0000	0.0501	1.0000
   60	250.70	0.0000	0.9413	0.9926	1.0000	0.0517	1.0000
   61	247.70	0.0000	0.9415	0.9926	1.0000	0.0515	1.0000
   62	244.60	0.0000	0.9400	0.9925	1.0000	0.0529	1.0000
   63	241.20	0.0000	0.9385	0.9923	1.0000	0.0543	1.0000
   64	237.50	0.0000	0.9373	0.9922	1.0000	0.0553	1.0000
   65	235.80	0.0000	0.9379	0.9923	1.0000	0.0548	1.0000
   66	234.90	0.0000	0.9368	0.9921	1.0000	0.0557	1.0000
   67	232.30	0.0000	0.9357	0.9920	1.0000	0.0568	1.0000
   68	229.30	0.0000	0.9353	0.9920	1.0000	0.0571	1.0000
   69	228.10	0.0000	0.9334	0.9917	1.0000	0.0588	1.0000
   70	226.70	0.0000	0.9334	0.9917	1.0000	0.0589	1.0000
   71	223.50	0.0000	0.9323	0.9916	1.0000	0.0599	1.0000
   72	219.00	0.0000	0.9318	0.9916	1.0000	0.0603	1.0000
   73	217.70	0.0000	0.9310	0.9915	1.0000	0.0610	1.0000
   74	216.40	0.0000	0.9308	0.9915	1.0000	0.0613	1.0000
   75	215.00	0.0000	0.9287	0.9912	1.0000	0.0631	1.0000
   76	214.40	0.0000	0.9283	0.9912	1.0000	0.0634	1.0000
   77	211.50	0.0000	0.9271	0.9911	1.0000	0.0645	1.0000
   78	208.80	0.0000	0.9265	0.9910	1.0000	0.0651	1.0000
   79	206.00	0.0000	0.9272	0.9911	1.0000	0.0644	1.0000
   80	202.80	0.0000	0.9253	0.9909	1.0000	0.0662	1.0000
   81	200.50	0.0000	0.9245	0.9908	1.0000	0.0669	1.0000
   82	199.80	0.0000	0.9236	0.9907	1.0000	0.0677	1.0000
   83	197.10	0.0000	0.9245	0.9908	1.0000	0.0669	1.0000
   84	195.50	0.0000	0.9243	0.9908	1.0000	0.0671	1.0000
   85	194.70	0.0000	0.9235	0.9907	1.0000	0.0679	1.0000
   86	191.70	0.0000	0.9232	0.9907	1.0000	0.0681	1.0000
   87	190.00	0.0000	0.9216	0.9905	1.0000	0.0695	1.0000
   88	188.20	0.0000	0.9209	0.9904	1.0000	0.0702	1.0000
   89	185.80	0.0000	0.9182	0.9901	1.0000	0.0726	1.0000
   90	183.90	0.0000	0.9177	0.9901	1.0000	0.0731	1.0000
   91	182.10	0.0000	0.9160	0.9899	1.0000	0.0747	1.0000
   92	182.20	0.0000	0.9131	0.9896	1.0000	0.0773	1.0000
   93	179.00	0.0000	0.9107	0.9893	1.0000	0.0795	1.0000
   94	176.40	0.0000	0.9089	0.9892	1.0000	0.0812	1.0000
   95	176.90	0.0000	0.9063	0.9889	1.0000	0.0835	1.0000
   96	175.50	0.0000	0.9067	0.9889	1.0000	0.0832	1.0000
   97	171.00	0.0000	0.9058	0.9888	1.0000	0.0839	1.0000
   98	169.60	0.0000	0.9062	0.9888	1.0000	0.0836	1.0000
   99	168.20	0.0000	0.9039	0.9886	1.0000	0.0857	1.0000
  100	166.70	0.0000	0.9005	0.9882	1.0000	0.0888	1.0000
  101	163.70	0.0000	0.9008	0.9882	1.0000	0.0884	1.0000
  102	163.10	0.0000	0.9003	0.9881	1.0000	0.0889	1.0000
  103	160.50	0.0000	0.8957	0.9877	1.0000	0.0931	1.0000
  104	157.10	0.0000	0.8956	0.9877	1.0000	0.0932	1.0000
  105	157.30	0.0000	0.8941	0.9875	1.0000	0.0946	1.0000
  106	156.30	0.0000	0.8938	0.9875	1.0000	0.0948	1.0000
  107	154.90	0.0000	0.8940	0.9875	1.0000	0.0947	1.0000
  108	152.00	0.0000	0.8911	0.9872	1.0000	0.0973	1.0000
  109	151.50	0.0000	0.8914	0.9872	1.0000	0.0971	1.0000
  110	150.10	0.0000	0.8922	0.9873	1.0000	0.0963	1.0000
  111	150.30	0.0000	0.8923	0.9873	1.0000	0.0962	1.0000
  112	148.90	0.0000	0.8890	0.9870	1.0000	0.0993	1.0000
  113	149.10	0.0000	0.8887	0.9869	1.0000	0.0995	1.0000
  114	149.40	0.0000	0.8857	0.9866	1.0000	0.1023	1.0000
  115	147.80	0.0000	0.8832	0.9864	1.0000	0.1046	1.0000
  116	146.50	0.0000	0.8815	0.9861	1.0000	0.1061	1.0000
  117	146.80	0.0000	0.8815	0.9862	1.0000	0.1061	1.0000
  118	141.60	0.0000	0.8783	0.9858	1.0000	0.1090	1.0000
  119	140.00	0.0000	0.8774	0.9857	1.0000	0.1098	1.0000
  120	137.90	0.0000	0.8771	0.9856	1.0000	0.1102	1.0000
  121	137.40	0.0000	0.8761	0.9855	1.0000	0.1111	1.0000
  122	136.50	0.0000	0.8767	0.9856	1.0000	0.1105	1.0000
  123	137.00	0.0000	0.8776	0.9857	1.0000	0.1096	1.0000
  124	135.60	0.0000	0.8761	0.9855	1.0000	0.1111	1.0000
  125	134.80	0.0000	0.8755	0.9854	1.0000	0.1116	1.0000
  126	134.60	0.0000	0.8735	0.9852	1.0000	0.1134	1.0000
  127	134.10	0.0000	0.8732	0.9852	1.0000	0.1137	1.0000
  128	134.10	0.0000	0.8700	0.9848	1.0000	0.1166	1.0000
  129	131.60	0.0000	0.8670	0.9845	1.0000	0.1194	1.0000
  130	130.90	0.0000	0.8670	0.9845	1.0000	0.1193	1.0000
  131	129.30	0.0000	0.8685	0.9847	1.0000	0.1180	1.0000
  132	127.40	0.0000	0.8660	0.9844	1.0000	0.1203	1.0000
  133	126.80	0.0000	0.8629	0.9840	1.0000	0.1231	1.0000
  134	127.10	0.0000	0.8605	0.9837	1.0000	0.1252	1.0000
  135	127.00	0.0000	0.8570	0.9833	1.0000	0.1284	1.0000
  136	127.40	0.0000	0.8537	0.9830	1.0000	0.1315	1.0000
  137	124.60	0.0000	0.8512	0.9827	1.0000	0.1338	1.0000
  138	124.80	0.0000	0.8525	0.9829	1.0000	0.1327	1.0000
