    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  471	25.70	0.0000	0.8749	0.8748	1.0000	-0.0001	1.0000
  472	25.60	0.0000	0.8773	0.8773	1.0000	-0.0000	1.0000
  473	25.90	0.0000	0.8811	0.8810	1.0000	-0.0001	1.0000
  474	26.00	0.0000	0.8792	0.8793	1.0000	0.0000	1.0000
  475	26.60	0.0000	0.8769	0.8768	1.0000	-0.0001	1.0000
  476	26.30	0.0000	0.8790	0.8790	1.0000	-0.0000	1.0000
  477	26.30	0.0000	0.8785	0.8783	1.0000	-0.0002	1.0000
  478	26.60	0.0000	0.8781	0.8782	1.0000	0.0000	1.0000
  479	27.30	0.0000	0.8768	0.8771	1.0000	0.0004	1.0000
  480	27.50	0.0000	0.8796	0.8796	1.0000	-0.0000	1.0000
  481	26.90	0.0000	0.8818	0.8816	1.0000	-0.0002	1.0000
  482	26.30	0.0000	0.8786	0.8785	1.0000	-0.0000	1.0000
  483	26.50	0.0000	0.8782	0.8781	1.0000	-0.0000	1.0000
  484	26.10	0.0000	0.8776	0.8776	1.0000	0.0001	1.0000
  485	25.80	0.0000	0.8745	0.8746	1.0000	0.0001	1.0000
  486	26.00	0.0000	0.8768	0.8769	1.0000	0.0001	1.0000
  487	25.90	0.0000	0.8789	0.8789	1.0000	0.0000	1.0000
  488	25.60	0.0000	0.8772	0.8773	1.0000	0.0001	1.0000
  489	25.50	0.0000	0.8799	0.8800	1.0000	0.0001	1.0000
  490	25.30	0.0000	0.8827	0.8830	1.0000	0.0003	1.0000
  491	25.50	0.0000	0.8835	0.8837	1.0000	0.0003	1.0000
  492	25.90	0.0000	0.8823	0.8827	1.0000	0.0005	1.0000
  493	25.70	0.0000	0.8803	0.8803	1.0000	0.0000	1.0000
  494	25.80	0.0000	0.8796	0.8798	1.0000	0.0003	1.0000
  495	25.70	0.0000	0.8813	0.8813	1.0000	-0.0000	1.0000
  496	26.00	0.0000	0.8808	0.8808	1.0000	-0.0000	1.0000
  497	26.30	0.0000	0.8819	0.8819	1.0000	-0.0001	1.0000
  498	25.40	0.0000	0.8855	0.8854	1.0000	-0.0000	1.0000
  499	25.20	0.0000	0.8879	0.8881	1.0000	0.0003	1.0000
  500	25.40	0.0000	0.8873	0.8874	1.0000	0.0002	1.0000
