    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
   67	233.10	0.0000	0.9919	0.9922	1.0000	0.0003	1.0000
   68	231.20	0.0000	0.9918	0.9921	1.0000	0.0003	1.0000
   69	228.20	0.0000	0.9916	0.9919	1.0000	0.0003	1.0000
   70	225.20	0.0000	0.9915	0.9917	1.0000	0.0003	1.0000
   71	225.90	0.0000	0.9911	0.9914	1.0000	0.0003	1.0000
   72	223.50	0.0000	0.9911	0.9914	1.0000	0.0003	1.0000
   73	220.60	0.0000	0.9909	0.9912	1.0000	0.0003	1.0000
   74	218.70	0.0000	0.9907	0.9910	1.0000	0.0003	1.0000
   75	216.00	0.0000	0.9905	0.9908	1.0000	0.0003	1.0000
   76	210.80	0.0000	0.9904	0.9907	1.0000	0.0003	1.0000
   77	210.00	0.0000	0.9903	0.9907	1.0000	0.0004	1.0000
   78	208.00	0.0000	0.9903	0.9907	1.0000	0.0004	1.0000
   79	204.30	0.0000	0.9902	0.9906	1.0000	0.0004	1.0000
   80	202.70	0.0000	0.9899	0.9904	1.0000	0.0005	1.0000
   81	197.20	0.0000	0.9901	0.9905	1.0000	0.0004	1.0000
   82	194.80	0.0000	0.9900	0.9905	1.0000	0.0005	1.0000
   83	192.60	0.0000	0.9899	0.9903	1.0000	0.0005	1.0000
   84	189.40	0.0000	0.9899	0.9904	1.0000	0.0005	1.0000
   85	189.30	0.0000	0.9898	0.9903	1.0000	0.0004	1.0000
   86	189.50	0.0000	0.9897	0.9900	1.0000	0.0003	1.0000
   87	185.90	0.0000	0.9895	0.9898	1.0000	0.0003	1.0000
   88	183.50	0.0000	0.9892	0.9896	1.0000	0.0004	1.0000
   89	181.00	0.0000	0.9893	0.9897	1.0000	0.0004	1.0000
   90	179.60	0.0000	0.9893	0.9897	1.0000	0.0004	1.0000
   91	179.20	0.0000	0.9893	0.9897	1.0000	0.0004	1.0000
   92	179.30	0.0000	0.9893	0.9895	1.0000	0.0003	1.0000
   93	175.10	0.0000	0.9890	0.9893	1.0000	0.0003	1.0000
   94	174.40	0.0000	0.9889	0.9893	1.0000	0.0004	1.0000
   95	173.70	0.0000	0.9885	0.9890	1.0000	0.0006	1.0000
   96	171.60	0.0000	0.9883	0.9889	1.0000	0.0006	1.0000
   97	170.20	0.0000	0.9883	0.9888	1.0000	0.0005	1.0000
   98	168.90	0.0000	0.9878	0.9884	1.0000	0.0006	1.0000
   99	167.20	0.0000	0.9874	0.9880	1.0000	0.0006	1.0000
  100	166.40	0.0000	0.9875	0.9880	1.0000	0.0005	1.0000
  101	164.70	0.0000	0.9875	0.9879	1.0000	0.0004	1.0000
  102	162.80	0.0000	0.9872	0.9875	1.0000	0.0004	1.0000
  103	161.50	0.0000	0.9868	0.9873	1.0000	0.0004	1.0000
  104	161.80	0.0000	0.9870	0.9874	1.0000	0.0004	1.0000
  105	158.30	0.0000	0.9869	0.9872	1.0000	0.0003	1.0000
  106	158.80	0.0000	0.9872	0.9875	1.0000	0.0003	1.0000
  107	157.40	0.0000	0.9867	0.9872	1.0000	0.0004	1.0000
  108	157.90	0.0000	0.9864	0.9868	1.0000	0.0004	1.0000
  109	157.10	0.0000	0.9862	0.9867	1.0000	0.0005	1.0000
  110	155.50	0.0000	0.9862	0.9866	1.0000	0.0004	1.0000
  111	155.10	0.0000	0.9863	0.9867	1.0000	0.0005	1.0000
  112	154.60	0.0000	0.9862	0.9866	1.0000	0.0004	1.0000
  113	152.70	0.0000	0.9862	0.9865	1.0000	0.0004	1.0000
  114	150.90	0.0000	0.9860	0.9865	1.0000	0.0005	1.0000
  115	150.80	0.0000	0.9860	0.9864	1.0000	0.0005	1.0000
  116	149.60	0.0000	0.9855	0.9859	1.0000	0.0004	1.0000
  117	147.30	0.0000	0.9850	0.9853	1.0000	0.0004	1.0000
  118	145.90	0.0000	0.9846	0.9849	1.0000	0.0003	1.0000
  119	145.20	0.0000	0.9845	0.9848	1.0000	0.0004	1.0000
  120	144.20	0.0000	0.9842	0.9845	1.0000	0.0003	1.0000
  121	142.40	0.0000	0.9841	0.9844	1.0000	0.0003	1.0000
  122	141.70	0.0000	0.9841	0.9844	1.0000	0.0003	1.0000
  123	138.60	0.0000	0.9839	0.9841	1.0000	0.0002	1.0000
  124	138.80	0.0000	0.9838	0.9840	1.0000	0.0002	1.0000
  125	136.60	0.0000	0.9835	0.9838	1.0000	0.0003	1.0000
  126	135.80	0.0000	0.9835	0.9840	1.0000	0.0005	1.0000
  127	132.70	0.0000	0.9835	0.9839	1.0000	0.0004	1.0000
  128	129.20	0.0000	0.9833	0.9837	1.0000	0.0004	1.0000
  129	129.10	0.0000	0.9835	0.9840	1.0000	0.0005	1.0000
  130	129.40	0.0000	0.9838	0.9842	1.0000	0.0004	1.0000
  131	129.50	0.0000	0.9835	0.9839	1.0000	0.0004	1.0000
  132	128.10	0.0000	0.9837	0.9841	1.0000	0.0004	1.0000
  133	125.80	0.0000	0.9836	0.9839	1.0000	0.0004	1.0000
  134	124.70	0.0000	0.9837	0.9839	1.0000	0.0003	1.0000
  135	124.00	0.0000	0.9834	0.9839	1.0000	0.0004	1.0000
  136	123.20	0.0000	0.9834	0.9838	1.0000	0.0004	1.0000
  137	120.80	0.0000	0.9831	0.9837	1.0000	0.0005	1.0000
  138	120.70	0.0000	0.9832	0.9835	1.0000	0.0003	1.0000
  139	120.80	0.0000	0.9830	0.9833	1.0000	0.0003	1.0000
  140	120.00	0.0000	0.9832	0.9834	1.0000	0.0003	1.0000
  141	120.50	0.0000	0.9833	0.9835	1.0000	0.0003	1.0000
  142	118.80	0.0000	0.9834	0.9837	1.0000	0.0003	1.0000
  143	119.10	0.0000	0.9834	0.9836	1.0000	0.0003	1.0000
  144	119.60	0.0000	0.9831	0.9836	1.0000	0.0005	1.0000
  145	119.80	0.0000	0.9833	0.9836	1.0000	0.0003	1.0000
  146	119.70	0.0000	0.9832	0.9835	1.0000	0.0003	1.0000
  147	118.40	0.0000	0.9831	0.9833	1.0000	0.0002	1.0000
  148	118.20	0.0000	0.9830	0.9833	1.0000	0.0002	1.0000
  149	118.10	0.0000	0.9828	0.9830	1.0000	0.0002	1.0000
  150	116.60	0.0000	0.9822	0.9826	1.0000	0.0004	1.0000
  151	117.40	0.0000	0.9821	0.9825	1.0000	0.0005	1.0000
  152	117.40	0.0000	0.9824	0.9829	1.0000	0.0004	1.0000
  153	116.80	0.0000	0.9823	0.9827	1.0000	0.0004	1.0000
  154	115.50	0.0000	0.9823	0.9827	1.0000	0.0004	1.0000
  155	115.60	0.0000	0.9825	0.9828	1.0000	0.0003	1.0000
  156	114.30	0.0000	0.9825	0.9828	1.0000	0.0003	1.0000
  157	114.70	0.0000	0.9823	0.9827	1.0000	0.0003	1.0000
  158	113.60	0.0000	0.9824	0.9829	1.0000	0.0005	1.0000
  159	112.70	0.0000	0.9822	0.9826	1.0000	0.0004	1.0000
  160	112.00	0.0000	0.9822	0.9826	1.0000	0.0004	1.0000
  161	111.20	0.0000	0.9818	0.9823	1.0000	0.0005	1.0000
  162	110.60	0.0000	0.9818	0.9821	1.0000	0.0004	1.0000
  163	107.30	0.0000	0.9819	0.9822	1.0000	0.0003	1.0000
  164	107.60	0.0000	0.9815	0.9818	1.0000	0.0003	1.0000
  165	106.20	0.0000	0.9813	0.9816	1.0000	0.0003	1.0000
  166	106.20	0.0000	0.9815	0.9818	1.0000	0.0003	1.0000
  167	106.60	0.0000	0.9816	0.9820	1.0000	0.0004	1.0000
  168	106.00	0.0000	0.9813	0.9818	1.0000	0.0005	1.0000
  169	104.60	0.0000	0.9813	0.9816	1.0000	0.0004	1.0000
  170	104.80	0.0000	0.9815	0.9817	1.0000	0.0002	1.0000
  171	102.70	0.0000	0.9813	0.9817	1.0000	0.0004	1.0000
  172	102.70	0.0000	0.9811	0.9815	1.0000	0.0004	1.0000
  173	100.60	0.0000	0.9806	0.9810	1.0000	0.0003	1.0000
  174	100.60	0.0000	0.9807	0.9810	1.0000	0.0003	1.0000
  175	99.60	0.0000	0.9803	0.9807	1.0000	0.0005	1.0000
  176	99.90	0.0000	0.9800	0.9804	1.0000	0.0005	1.0000
  177	100.00	0.0000	0.9806	0.9809	1.0000	0.0004	1.0000
  178	100.10	0.0000	0.9803	0.9806	1.0000	0.0003	1.0000
  179	101.20	0.0000	0.9802	0.9806	1.0000	0.0004	1.0000
  180	101.20	0.0000	0.9799	0.9804	1.0000	0.0005	1.0000
  181	100.00	0.0000	0.9801	0.9806	1.0000	0.0005	1.0000
  182	98.70	0.0000	0.9801	0.9804	1.0000	0.0004	1.0000
  183	97.90	0.0000	0.9803	0.9805	1.0000	0.0003	1.0000
  184	97.00	0.0000	0.9800	0.9802	1.0000	0.0003	1.0000
  185	97.80	0.0000	0.9798	0.9802	1.0000	0.0004	1.0000
  186	97.50	0.0000	0.9794	0.9798	1.0000	0.0005	1.0000
  187	96.60	0.0000	0.9792	0.9796	1.0000	0.0004	1.0000
  188	96.10	0.0000	0.9789	0.9793	1.0000	0.0004	1.0000
  189	93.40	0.0000	0.9788	0.9792	1.0000	0.0003	1.0000
  190	93.50	0.0000	0.9788	0.9792	1.0000	0.0004	1.0000
  191	92.90	0.0000	0.9787	0.9792	1.0000	0.0005	1.0000
  192	93.50	0.0000	0.9790	0.9793	1.0000	0.0003	1.0000
  193	94.20	0.0000	0.9790	0.9793	1.0000	0.0003	1.0000
  194	94.10	0.0000	0.9790	0.9793	1.0000	0.0003	1.0000
  195	93.90	0.0000	0.9783	0.9788	1.0000	0.0005	1.0000
  196	93.20	0.0000	0.9787	0.9791	1.0000	0.0004	1.0000
  197	92.90	0.0000	0.9786	0.9788	1.0000	0.0003	1.0000
  198	93.50	0.0000	0.9783	0.9786	1.0000	0.0004	1.0000
  199	92.10	0.0000	0.9785	0.9789	1.0000	0.0003	1.0000
  200	92.10	0.0000	0.9784	0.9787	1.0000	0.0004	1.0000
  201	91.80	0.0000	0.9781	0.9783	1.0000	0.0003	1.0000
  202	92.00	0.0000	0.9778	0.9781	1.0000	0.0003	1.0000
  203	91.40	0.0000	0.9777	0.9781	1.0000	0.0004	1.0000
  204	90.40	0.0000	0.9772	0.9778	1.0000	0.0005	1.0000
  205	90.10	0.0000	0.9773	0.9777	1.0000	0.0004	1.0000
  206	88.10	0.0000	0.9771	0.9774	1.0000	0.0003	1.0000
  207	88.40	0.0000	0.9769	0.9773	1.0000	0.0004	1.0000
  208	87.00	0.0000	0.9769	0.9772	1.0000	0.0004	1.0000
  209	87.00	0.0000	0.9768	0.9771	1.0000	0.0003	1.0000
  210	87.00	0.0000	0.9768	0.9772	1.0000	0.0003	1.0000
  211	85.80	0.0000	0.9769	0.9771	1.0000	0.0002	1.0000
  212	85.50	0.0000	0.9767	0.9770	1.0000	0.0003	1.0000
  213	85.60	0.0000	0.9768	0.9772	1.0000	0.0004	1.0000
  214	84.80	0.0000	0.9766	0.9770	1.0000	0.0004	1.0000
  215	85.40	0.0000	0.9769	0.9773	1.0000	0.0004	1.0000
  216	85.20	0.0000	0.9770	0.9773	1.0000	0.0003	1.0000
  217	85.30	0.0000	0.9768	0.9770	1.0000	0.0002	1.0000
  218	85.20	0.0000	0.9767	0.9769	1.0000	0.0003	1.0000
  219	85.40	0.0000	0.9763	0.9767	1.0000	0.0004	1.0000
  220	85.30	0.0000	0.9763	0.9766	1.0000	0.0003	1.0000
  221	85.60	0.0000	0.9761	0.9763	1.0000	0.0003	1.0000
  222	85.60	0.0000	0.9759	0.9762	1.0000	0.0003	1.0000
  223	85.20	0.0000	0.9759	0.9762	1.0000	0.0004	1.0000
  224	84.30	0.0000	0.9754	0.9757	1.0000	0.0003	1.0000
  225	84.70	0.0000	0.9756	0.9760	1.0000	0.0003	1.0000
  226	84.60	0.0000	0.9759	0.9763	1.0000	0.0004	1.0000
  227	84.70	0.0000	0.9765	0.9768	1.0000	0.0003	1.0000
  228	85.00	0.0000	0.9765	0.9767	1.0000	0.0003	1.0000
  229	85.10	0.0000	0.9759	0.9763	1.0000	0.0004	1.0000
  230	84.90	0.0000	0.9762	0.9765	1.0000	0.0004	1.0000
  231	84.90	0.0000	0.9760	0.9763	1.0000	0.0004	1.0000
  232	84.50	0.0000	0.9760	0.9763	1.0000	0.0004	1.0000
  233	84.50	0.0000	0.9760	0.9762	1.0000	0.0002	1.0000
  234	84.40	0.0000	0.9757	0.9762	1.0000	0.0005	1.0000
  235	83.20	0.0000	0.9757	0.9763	1.0000	0.0006	1.0000
  236	83.40	0.0000	0.9755	0.9760	1.0000	0.0005	1.0000
  237	83.70	0.0000	0.9761	0.9765	1.0000	0.0004	1.0000
  238	83.80	0.0000	0.9759	0.9763	1.0000	0.0004	1.0000
  239	83.80	0.0000	0.9755	0.9759	1.0000	0.0004	1.0000
  240	82.70	0.0000	0.9752	0.9756	1.0000	0.0004	1.0000
  241	82.60	0.0000	0.9751	0.9753	1.0000	0.0002	1.0000
  242	82.60	0.0000	0.9748	0.9753	1.0000	0.0005	1.0000
  243	81.40	0.0000	0.9749	0.9752	1.0000	0.0004	1.0000
  244	82.10	0.0000	0.9748	0.9752	1.0000	0.0004	1.0000
  245	81.60	0.0000	0.9738	0.9742	1.0000	0.0004	1.0000
  246	81.60	0.0000	0.9746	0.9748	1.0000	0.0003	1.0000
  247	81.30	0.0000	0.9744	0.9751	1.0000	0.0007	1.0000
  248	79.70	0.0000	0.9749	0.9753	1.0000	0.0004	1.0000
  249	79.20	0.0000	0.9751	0.9755	1.0000	0.0005	1.0000
  250	79.10	0.0000	0.9752	0.9756	1.0000	0.0004	1.0000
  251	79.10	0.0000	0.9750	0.9754	1.0000	0.0004	1.0000
  252	79.10	0.0000	0.9747	0.9750	1.0000	0.0003	1.0000
  253	78.20	0.0000	0.9750	0.9754	1.0000	0.0004	1.0000
  254	78.00	0.0000	0.9750	0.9753	1.0000	0.0003	1.0000
  255	78.00	0.0000	0.9749	0.9752	1.0000	0.0003	1.0000
  256	78.40	0.0000	0.9750	0.9751	1.0000	0.0001	1.0000
  257	78.80	0.0000	0.9742	0.9745	1.0000	0.0003	1.0000
  258	77.50	0.0000	0.9732	0.9736	1.0000	0.0003	1.0000
  259	76.90	0.0000	0.9731	0.9735	1.0000	0.0004	1.0000
  260	76.60	0.0000	0.9727	0.9731	1.0000	0.0004	1.0000
  261	77.40	0.0000	0.9727	0.9731	1.0000	0.0004	1.0000
  262	77.60	0.0000	0.9736	0.9741	1.0000	0.0005	1.0000
  263	77.20	0.0000	0.9737	0.9742	1.0000	0.0005	1.0000
  264	77.80	0.0000	0.9736	0.9741	1.0000	0.0005	1.0000
  265	77.40	0.0000	0.9730	0.9735	1.0000	0.0005	1.0000
  266	77.80	0.0000	0.9734	0.9738	1.0000	0.0004	1.0000
  267	77.80	0.0000	0.9733	0.9737	1.0000	0.0004	1.0000
  268	77.40	0.0000	0.9735	0.9739	1.0000	0.0004	1.0000
  269	77.10	0.0000	0.9738	0.9740	1.0000	0.0002	1.0000
  270	76.80	0.0000	0.9735	0.9737	1.0000	0.0002	1.0000
  271	76.60	0.0000	0.9731	0.9734	1.0000	0.0003	1.0000
  272	75.80	0.0000	0.9736	0.9740	1.0000	0.0004	1.0000
  273	75.30	0.0000	0.9744	0.9747	1.0000	0.0004	1.0000
  274	75.90	0.0000	0.9739	0.9742	1.0000	0.0003	1.0000
  275	75.30	0.0000	0.9737	0.9740	1.0000	0.0003	1.0000
  276	74.00	0.0000	0.9724	0.9728	1.0000	0.0004	1.0000
  277	73.30	0.0000	0.9723	0.9728	1.0000	0.0005	1.0000
  278	73.60	0.0000	0.9720	0.9724	1.0000	0.0004	1.0000
  279	73.50	0.0000	0.9718	0.9723	1.0000	0.0004	1.0000
  280	73.90	0.0000	0.9718	0.9723	1.0000	0.0004	1.0000
  281	74.10	0.0000	0.9720	0.9723	1.0000	0.0003	1.0000
  282	73.20	0.0000	0.9715	0.9718	1.0000	0.0004	1.0000
  283	72.80	0.0000	0.9710	0.9716	1.0000	0.0006	1.0000
  284	72.80	0.0000	0.9706	0.9712	1.0000	0.0006	1.0000
  285	72.90	0.0000	0.9703	0.9706	1.0000	0.0003	1.0000
  286	72.40	0.0000	0.9707	0.9710	1.0000	0.0003	1.0000
  287	73.00	0.0000	0.9696	0.9700	1.0000	0.0004	1.0000
  288	73.00	0.0000	0.9690	0.9694	1.0000	0.0004	1.0000
  289	71.50	0.0000	0.9690	0.9694	1.0000	0.0004	1.0000
  290	71.00	0.0000	0.9679	0.9683	1.0000	0.0004	1.0000
  291	69.70	0.0000	0.9677	0.9682	1.0000	0.0005	1.0000
  292	70.20	0.0000	0.9675	0.9680	1.0000	0.0005	1.0000
  293	70.00	0.0000	0.9670	0.9675	1.0000	0.0005	1.0000
  294	68.30	0.0000	0.9671	0.9676	1.0000	0.0005	1.0000
  295	68.60	0.0000	0.9665	0.9669	1.0000	0.0004	1.0000
  296	68.90	0.0000	0.9658	0.9661	1.0000	0.0003	1.0000
  297	68.40	0.0000	0.9650	0.9654	1.0000	0.0003	1.0000
  298	68.20	0.0000	0.9642	0.9644	1.0000	0.0002	1.0000
  299	67.70	0.0000	0.9640	0.9642	1.0000	0.0002	1.0000
  300	67.60	0.0000	0.9627	0.9630	1.0000	0.0003	1.0000
  301	67.40	0.0000	0.9617	0.9621	1.0000	0.0004	1.0000
  302	67.30	0.0000	0.9623	0.9624	1.0000	0.0002	1.0000
  303	67.20	0.0000	0.9611	0.9615	1.0000	0.0003	1.0000
  304	66.90	0.0000	0.9623	0.9626	1.0000	0.0003	1.0000
  305	66.60	0.0000	0.9631	0.9634	1.0000	0.0003	1.0000
  306	66.90	0.0000	0.9628	0.9629	1.0000	0.0001	1.0000
  307	65.60	0.0000	0.9626	0.9630	1.0000	0.0004	1.0000
  308	65.80	0.0000	0.9631	0.9635	1.0000	0.0004	1.0000
  309	66.10	0.0000	0.9627	0.9631	1.0000	0.0004	1.0000
  310	66.30	0.0000	0.9629	0.9632	1.0000	0.0003	1.0000
  311	66.30	0.0000	0.9631	0.9635	1.0000	0.0005	1.0000
  312	66.80	0.0000	0.9630	0.9635	1.0000	0.0005	1.0000
  313	66.30	0.0000	0.9628	0.9634	1.0000	0.0006	1.0000
  314	66.30	0.0000	0.9632	0.9636	1.0000	0.0003	1.0000
  315	66.70	0.0000	0.9629	0.9632	1.0000	0.0004	1.0000
  316	66.80	0.0000	0.9624	0.9629	1.0000	0.0005	1.0000
  317	67.30	0.0000	0.9619	0.9623	1.0000	0.0004	1.0000
  318	66.20	0.0000	0.9616	0.9618	1.0000	0.0003	1.0000
  319	66.10	0.0000	0.9617	0.9618	1.0000	0.0002	1.0000
  320	66.10	0.0000	0.9619	0.9622	1.0000	0.0003	1.0000
  321	66.20	0.0000	0.9617	0.9620	1.0000	0.0003	1.0000
  322	65.80	0.0000	0.9622	0.9626	1.0000	0.0004	1.0000
  323	66.40	0.0000	0.9617	0.9621	1.0000	0.0004	1.0000
  324	64.10	0.0000	0.9621	0.9626	1.0000	0.0005	1.0000
  325	64.60	0.0000	0.9616	0.9620	1.0000	0.0004	1.0000
  326	64.60	0.0000	0.9613	0.9617	1.0000	0.0004	1.0000
  327	63.60	0.0000	0.9608	0.9612	1.0000	0.0004	1.0000
  328	64.40	0.0000	0.9608	0.9612	1.0000	0.0004	1.0000
  329	64.30	0.0000	0.9612	0.9616	1.0000	0.0004	1.0000
  330	64.50	0.0000	0.9605	0.9608	1.0000	0.0004	1.0000
  331	64.90	0.0000	0.9609	0.9611	1.0000	0.0003	1.0000
  332	65.00	0.0000	0.9610	0.9614	1.0000	0.0004	1.0000
  333	64.90	0.0000	0.9612	0.9617	1.0000	0.0005	1.0000
  334	64.40	0.0000	0.9614	0.9618	1.0000	0.0004	1.0000
  335	64.70	0.0000	0.9612	0.9615	1.0000	0.0003	1.0000
  336	64.30	0.0000	0.9611	0.9615	1.0000	0.0004	1.0000
  337	65.10	0.0000	0.9596	0.9602	1.0000	0.0006	1.0000
  338	65.10	0.0000	0.9597	0.9600	1.0000	0.0004	1.0000
  339	64.70	0.0000	0.9588	0.9595	1.0000	0.0007	1.0000
  340	65.00	0.0000	0.9594	0.9598	1.0000	0.0004	1.0000
  341	65.00	0.0000	0.9590	0.9593	1.0000	0.0003	1.0000
  342	64.60	0.0000	0.9579	0.9582	1.0000	0.0004	1.0000
  343	63.40	0.0000	0.9578	0.9580	1.0000	0.0003	1.0000
  344	63.10	0.0000	0.9564	0.9568	1.0000	0.0004	1.0000
  345	61.80	0.0000	0.9554	0.9559	1.0000	0.0005	1.0000
  346	62.40	0.0000	0.9545	0.9548	1.0000	0.0003	1.0000
  347	62.00	0.0000	0.9527	0.9531	1.0000	0.0004	1.0000
  348	61.20	0.0000	0.9520	0.9523	1.0000	0.0003	1.0000
  349	61.20	0.0000	0.9534	0.9536	1.0000	0.0003	1.0000
  350	59.40	0.0000	0.9529	0.9530	1.0000	0.0001	1.0000
  351	58.90	0.0000	0.9532	0.9535	1.0000	0.0003	1.0000
  352	58.80	0.0000	0.9514	0.9520	1.0000	0.0006	1.0000
  353	59.00	0.0000	0.9534	0.9537	1.0000	0.0004	1.0000
  354	59.50	0.0000	0.9543	0.9546	1.0000	0.0004	1.0000
  355	60.00	0.0000	0.9557	0.9561	1.0000	0.0004	1.0000
  356	58.60	0.0000	0.9565	0.9568	1.0000	0.0003	1.0000
  357	58.70	0.0000	0.9559	0.9563	1.0000	0.0003	1.0000
  358	58.40	0.0000	0.9551	0.9554	1.0000	0.0003	1.0000
  359	58.20	0.0000	0.9545	0.9550	1.0000	0.0005	1.0000
  360	57.40	0.0000	0.9542	0.9546	1.0000	0.0005	1.0000
  361	57.90	0.0000	0.9532	0.9534	1.0000	0.0002	1.0000
  362	56.20	0.0000	0.9532	0.9534	1.0000	0.0002	1.0000
  363	56.00	0.0000	0.9521	0.9524	1.0000	0.0004	1.0000
  364	56.00	0.0000	0.9534	0.9536	1.0000	0.0002	1.0000
  365	56.50	0.0000	0.9536	0.9541	1.0000	0.0005	1.0000
  366	55.50	0.0000	0.9536	0.9538	1.0000	0.0002	1.0000
  367	56.20	0.0000	0.9532	0.9535	1.0000	0.0003	1.0000
  368	56.40	0.0000	0.9533	0.9536	1.0000	0.0003	1.0000
  369	55.80	0.0000	0.9531	0.9536	1.0000	0.0005	1.0000
  370	55.80	0.0000	0.9536	0.9538	1.0000	0.0003	1.0000
  371	56.00	0.0000	0.9519	0.9521	1.0000	0.0002	1.0000
  372	55.30	0.0000	0.9527	0.9531	1.0000	0.0004	1.0000
  373	55.40	0.0000	0.9521	0.9525	1.0000	0.0004	1.0000
  374	54.80	0.0000	0.9513	0.9518	1.0000	0.0004	1.0000
  375	54.60	0.0000	0.9512	0.9515	1.0000	0.0003	1.0000
  376	54.90	0.0000	0.9505	0.9507	1.0000	0.0002	1.0000
